ID_CLIENTE;FANTASIA;CODTAB;ID_VENDEDOR;VENDEDOR;CIDADE;GRUPODESC
642;SUP. VITORIA LJ 5 - REDE SUPERCOP;2;64;CLAUDIO.RN;Brejinho;SUPERCOP
643;SUPERCOP ZONA SUL - REDE SUPERCOP;2;46;LIDIANE.RN;Parnamirim;SUPERCOP
644;SUP. PONTO KENTE AREZ - REDE MIRAMAR;2;64;CLAUDIO.RN;ARES;R. SUP. MIRAMAR
645;SUP. CASA VERDE SAO P. POTENGI-REDE SUPERCOP;2;64;CLAUDIO.RN;S?o Paulo do Potengi;SUPERCOP
646;SUP. GUARAPES - REDE SUPERCOP;2;36;KELVIN.RN;Natal;SUPERCOP
647;SUP. MAIS ECONOMICO FILIAL- R.SUPERCOP;2;64;CLAUDIO.RN;Santo Ant?nio;SUPERCOP
648;JOSA DISTRIB DE BEB. ATACADO - R.SUPERCOP;1;64;CLAUDIO.RN;Santo Ant?nio;SUPERCOP ATC
649;SUP. PONTO KENTE GOIANINHA LJ 03 - R. MIRAMAR;2;64;CLAUDIO.RN;Goianinha;R. SUP. MIRAMAR
650;SUP. PONTO KENTE CANGUARETAMA - R.MIRAMAR;2;64;CLAUDIO.RN;Canguaretama;R. SUP. MIRAMAR
651;SUP. PONTO KENTE PIRANGI LJ 02 - R.MIRAMAR;2;57;PAULINO.RN;Natal;R. SUP. MIRAMAR
652;SUP. CASA VERDE MT. ALEGRE - R.SUPERCOP;2;64;CLAUDIO.RN;Monte Alegre;SUPERCOP
653;SUP. NISIA FLORESTA LJ 20 - REDE SUPERCOP;2;64;CLAUDIO.RN;Nisia Floresta;SUPERCOP
654;SUPERCOOP TOUROS - REDE SUPERCOP;2;11;CHATEAU.RN;TOUROS;SUPERCOP
655;PANIF.SAO FRANCISCO - REDE SUPERCOP;2;20;ELIZABETE.RN;Natal;SUPERCOP
656;PONTO KENTE ATACADO CANG.- R.MIRAMAR;1;64;CLAUDIO.RN;Canguaretama;R. MIRAMAR ATC
657;CASA VERDE PARNAMIRIM - REDE SUPERCOP;2;46;LIDIANE.RN;Parnamirim;SUPERCOP
658;SUP. PONTO KENTE Z.N - REDE MIRAMAR;2;18;ANDRE.RN;Natal;R. SUP. MIRAMAR
659;SUP. PONTO KENTE NOVA CRUZ - R.MIRAMAR;2;64;CLAUDIO.RN;Nova Cruz;R. SUP. MIRAMAR
660;DUNAS ATACAREJO - REDE SUPERCOOP;1;64;CLAUDIO.RN;Bom Jesus;SUPERCOP ATC
661;CASA VERDE ROCAS - REDE SUPERCOOP;2;46;LIDIANE.RN;Natal;SUPERCOP
662;GAREDO SUPERMERCADO - R.UNISUPERN;2;36;KELVIN.RN;Natal;UNISUPERN
663;MERC. DA CASA - R.UNISUPERN;2;36;KELVIN.RN;Natal;UNISUPERN
664;MERC. SERIDOENSE - R.UNISUPERN;2;36;KELVIN.RN;Natal;UNISUPERN
665;KITANDA DO MAZINHO - R.UNISUPERN;2;36;KELVIN.RN;Natal;UNISUPERN
666;SUP. PRECO BOM - NOSSO AMIGO;2;11;CHATEAU.RN;Natal;NOSSO AMIGO
667;MERC. ALVORADA - REDE RN;2;11;CHATEAU.RN;Natal;REDE RN
668;MERC. A FAZENDINHA 4 - R.UNISUPERN;2;36;KELVIN.RN;Natal;UNISUPERN
669;MERC. FERREIRA - R.UNISUPERN;2;11;CHATEAU.RN;Natal;UNISUPERN
671;SUP. VALDETE-R. VALOR REAL;2;14;GILSON.RN;Caico;VALOR REAL
672;MERC. NOSSA SENH. DOS REMEDIOS-VALOR REAL;2;14;GILSON.RN;CRUZETA;VALOR REAL
673;SUP. SERRANO-R. VALOR REAL;2;14;GILSON.RN;CERRO CORA;VALOR REAL
674;SUP. NOVA ESPERANCA-R. VALOR REAL;2;14;GILSON.RN;Currais Novos;VALOR REAL
675;SUP. PAGUE MENOS-R. VALOR REAL;2;14;GILSON.RN;Caico;VALOR REAL
676;MERC. HIPER BOM-R. VALOR REAL;2;14;GILSON.RN;PARELHAS;VALOR REAL
677;HIPER DA ECONOMIA - R.VALOR REAL;2;14;GILSON.RN;SANTANA DO SERIDO;VALOR REAL
678;SUP. SUPER GAUCHO - R.VALOR REAL;2;14;GILSON.RN;JARDIM DO SERIDO;VALOR REAL
679;MERC. DO BREJO-R. VALOR REAL;2;14;GILSON.RN;Currais Novos;VALOR REAL
680;FRIGORIFICO & MERC. ST EXPEDITO-VALOR REAL;2;14;GILSON.RN;SAO FERNANDO;VALOR REAL
681;SUP. SUPER MAIS - R. VALOR REAL;2;14;GILSON.RN;ACARI;VALOR REAL
682;MERC. COMPRE BEM-R. VALOR REAL;2;14;GILSON.RN;CARNAUBA DOS DANTAS;VALOR REAL
683;SUPER MAIS-R. VALOR REAL;2;14;GILSON.RN;ACARI;VALOR REAL
684;SUP. MATOS-R. VALOR REAL;2;14;GILSON.RN;LAGOA NOVA;VALOR REAL
685;DISTRIB. MEDEIROS-R. VALOR REAL;2;14;GILSON.RN;SAO VICENTE;VALOR REAL
686;SHOW DE PRE?O LJ 01;43;63;TALITA.RN;AREIA BRANCA;SHOW DE PRECO
687;SHOW DE PRE?O LJ 02;43;63;TALITA.RN;AREIA BRANCA;SHOW DE PRECO
688;SUP. GAVIAO RAIAR DO SOL RR;10;61;KENNEDY.RR;BOA VISTA;GAVIAO
689;SUP. GAVIAO ALVORADA;10;61;KENNEDY.RR;BOA VISTA;GAVIAO
690;SUP. GAVIAO GUIANAS - RR;10;61;KENNEDY.RR;BOA VISTA;GAVIAO
691;SUP. GAVIAO VILLE ROY;10;61;KENNEDY.RR;BOA VISTA;GAVIAO
692;ARMAZEM GALDINO-TAN TAN;1;15;FERNANDO.PB;SAO JOAO RIO PEIXE;
693;SUP. SANTO ANTONIO-COMPRECLUBE;1;14;GILSON.RN;PARELHAS;COMPRECLUBE
694;SUPERBOX NATAL(ANT. GILVANA CORTES);1;36;KELVIN.RN;Natal;
695;SOL ATACADO;1;57;PAULINO.RN;Natal;
696;SO FRIOS-PROD. VALIOSO-CE;7;33;CLOVIS.CE;JUAZEIRO DO NORTE;
697;DISTRIBUIDORA C P DE SOUZA;44;4;CLAUDIO.MA;Sao Luis;
698;MERC.RODRIGUES;1;64;CLAUDIO.RN;Santa Cruz;
699;SUP. ECONOMICO JC;1;11;CHATEAU.RN;Joao Camara;
700;COMERCIAL MEDEIROS;2;11;CHATEAU.RN;Janda?ra;
701;MERCADINHO DAVID;1;64;CLAUDIO.RN;SERRINHA;
705;MERC. SANTA RITA;1;14;GILSON.RN;Caico;
706;MERC. AGOSTINHO;1;64;CLAUDIO.RN;LAGOA D'ANTA;
707;SUP. MEDEIROS MACAU;2;11;CHATEAU.RN;Macau;
708;SUP. SAO FRANCISCO-REDE SERIDO;2;14;GILSON.RN;Caico;SERIDO
709;MERCADINHO LAURENTINO;2;64;CLAUDIO.RN;MONTANHAS;
710;MERCADINHO SAO JOSE;2;14;GILSON.RN;CARNAUBA DOS DANTAS;
711;LOJA MEIRA-SMART SUP.-COMPRECLUBE;2;14;GILSON.RN;JARDIM DO SERIDO;COMPRECLUBE
713;SUP. SUPER BOM;2;14;GILSON.RN;PARELHAS;
714;MERCEARIA SANTA CLAUDIA;2;11;CHATEAU.RN;Joao Camara;
715;CENTRAL MAIS LJ 20 - R. NOSSA GENTE;2;11;CHATEAU.RN;Caiçara do Norte;NOSSA GENTE
716;SUP. MOREIRA;1;11;CHATEAU.RN;Macau;
718;SUP. AVELINO;2;11;CHATEAU.RN;Natal;
719;SUP. PAULINO-CAICO;2;14;GILSON.RN;Caico;
721;PANIFICADORA SAO PEDRO;1;11;CHATEAU.RN;Caiçara do Norte;
722;MERCADINHO ZE CARDOSO;2;14;GILSON.RN;CARNAUBA DOS DANTAS;
723;MERCADINHO CUITENSE - PB;2;15;FERNANDO.PB;CUITE;
724;SUP. AVELINO BAIA FORMOSA;2;64;CLAUDIO.RN;BAIA FORMOSA;
725;SUP. ESPERANCA;2;14;GILSON.RN;CRUZETA;
728;MERC. BOM PRECO ACARà;2;14;GILSON.RN;ACARI;
729;PALADAR SERTANEJO;1;36;KELVIN.RN;Natal;
731;MERC. SAO LUIZ;2;36;KELVIN.RN;Parnamirim;
733;MERC. SERTANEJO;2;64;CLAUDIO.RN;Santa Cruz;
734;COMERCIAL BOA SORTE;1;14;GILSON.RN;Currais Novos;
735;SUP. DAS PALMEIRAS PB;1;15;FERNANDO.PB;Cajazeiras;
736;MERCADINHO N S DA CONCEICAO;2;36;KELVIN.RN;Macaiba;
738;BATISTA VENDEDOR;1;1;DIRETO.FABRICA;Natal;
739;COMERCIAL SAO FRANCISCO;2;36;KELVIN.RN;Macaiba;
741;VAREJAO SUPERMERCADO;1;64;CLAUDIO.RN;Santa Cruz;
743;VAREJAO FC;1;14;GILSON.RN;SANTANA DO MATOS;
744;MERC. SERRANO SORO;1;14;GILSON.RN;MARTINS;
745;MERC. SAO FRANCISCO;1;64;CLAUDIO.RN;Vera Cruz;
746;CEREALISTA J B DA SILVA;1;64;CLAUDIO.RN;Nova Cruz;
747;DEGUSTAR;1;14;GILSON.RN;PARELHAS;
748;SUP. REI DAVI;2;14;GILSON.RN;CERRO CORA;
749;MERC. PAGUE MENOS;2;64;CLAUDIO.RN;RIACHUELO;
751;SUP. MORAIS;1;11;CHATEAU.RN;Joao Camara;
752;ATACAREJO COSME;1;11;CHATEAU.RN;Joao Camara;
753;K M DISTRIBUIDORA DE ALIMENTOS;1;0;<SEM VENDEDOR>;Natal;
754;MERC. SANTA LUZIA;2;11;CHATEAU.RN;Joao Camara;
755;ROSSINYS SUPERMERCADO;2;11;CHATEAU.RN;Joao Camara;
756;MANDACARU SUPERMERCADO;2;64;CLAUDIO.RN;Santa Cruz;
758;MERC. LOPES - REDE LAJEDO;43;14;GILSON.RN;VICOSA;REDE LAJEDO
759;MERC. BOQUEIRAO PARELHAS;2;14;GILSON.RN;PARELHAS;
761;MERC. CAVALCANTE;2;14;GILSON.RN;RIACHO DA CRUZ;
762;HORIZONTE SUPERMERCADO;2;63;TALITA.RN;Mossoro;
763;CASA TEIXEIRA LHT;1;11;CHATEAU.RN;PEDRO AVELINO;
764;MERC. LINHARES;2;36;KELVIN.RN;Natal;
765;FRIG. ESTRELA PAU DOS FERROS;1;14;GILSON.RN;Pau dos Ferros;
766;MERC. SANTA CLARA;1;15;FERNANDO.PB;PICUI;
768;ATACAREJO SANTA RITA;1;64;CLAUDIO.RN;Santa Cruz;
769;AGUIAR SUPERMERCADO - NOSSO AMIGO;1;64;CLAUDIO.RN;SERRINHA;NOSSO AMIGO ATC
770;HIPERMERCADO SANTO ANTONIO-COMPRECLUBE;2;14;GILSON.RN;LAGOA NOVA;COMPRECLUBE
771;COMERCIAL POTENGI;1;18;ANDRE.RN;Natal;
772;MERC. DO TICO;2;64;CLAUDIO.RN;S?o Tom?;
774;SUP. SUPER NOVO CUITE - PONTES E SOARES;1;15;FERNANDO.PB;CUITE;G.PTES E SOARES
775;SUKCES;1;36;KELVIN.RN;Natal;
776;SUP. PAGUE MENOS;2;14;GILSON.RN;Currais Novos;
777;MERC. DANTAS - R.SUPER LEGAL;2;15;FERNANDO.PB;BARAUNA;SUPER LEGAL
778;MERC. PAULO AFONSO;1;64;CLAUDIO.RN;Santa Cruz;
779;REAL SUPERMERCADO PB;1;15;FERNANDO.PB;SAO BENTO;
780;DISTRIB. IRMAOS LIMA-AM;8;59;JUVENCINA.AM;Manaus;
784;AMARANTE CEASA;1;57;PAULINO.RN;Natal;
785;O MUNDO DOS CHOCOLATES;1;36;KELVIN.RN;Natal;
786;SUP. SANTA CRUZ;1;64;CLAUDIO.RN;Santa Cruz;
788;MERC. ECONOMICO;1;15;FERNANDO.PB;Campina Grande;
789;SUP. SUPER NOVO NOVA FLORESTA - PONTES E SOARES;1;15;FERNANDO.PB;NOVA FLORESTA;G.PTES E SOARES
790;MERCADINHO J L;2;36;KELVIN.RN;Macaiba;
791;COMERCIAL SAO LUIZ;1;15;FERNANDO.PB;SANTA TEREZINHA;
794;UNI COMPRA PE;1;15;FERNANDO.PB;CARUARU;
795;CASA O TOUREIRO;44;28;GEOVAM.PI;PARNAIBA;
796;MORIAH DISTRIBUIDORA;44;4;CLAUDIO.MA;Paco do Lumiar;
797;MERCADINHO ALVES;2;14;GILSON.RN;CARNAUBA DOS DANTAS;
802;BETE - VENDEDORA;1;1;DIRETO.FABRICA;Natal;
807;LUANDA MERCADINHO;7;35;VENDMIX.CE;PARACURU;
808;NOVA REPUBLICA I POMPüIA(NR SUPERM);2;20;ELIZABETE.RN;Natal;
809;MERC. SAO PAULO;2;36;KELVIN.RN;Natal;
810;ATACAREJO UNIAO;1;64;CLAUDIO.RN;Nova Cruz;
811;ESTRELAO ZONA NORTE;2;36;KELVIN.RN;Natal;
812;ESTRELAO MIGUEL CASTRO;2;36;KELVIN.RN;Natal;
814;MERC. PADRE JOAO MARIA;1;21;EDIVALDO.RN;Natal;
816;SUP. BOM DE PRECO ROCAS;2;36;KELVIN.RN;Natal;
818;BOM DMAIS SUPERMERCADOS;1;15;FERNANDO.PB;MONTEIRO;
819;JANILSON VAN SADIO;1;1;DIRETO.FABRICA;Macaiba;
820;NOVA REPUBLICA III BAIXADA PAJUCARA;2;20;ELIZABETE.RN;Natal;
821;MERCADINHO ALVES - NOSSO AMIGO;2;20;ELIZABETE.RN;Parnamirim;NOSSO AMIGO
824;COMERCIAL BOM PRECO PARAZINHO;1;11;CHATEAU.RN;Parazinho;
826;MERC. BONAMEZZA;2;36;KELVIN.RN;Natal;
827;MERC. PADRE CICERO SERRA CAIADA-REDE RN;2;64;CLAUDIO.RN;Serra Caiada;REDE RN
831;QUITANDA ACAUA;2;14;GILSON.RN;ACARI;
832;MERC. IVAN BEZERRA;2;14;GILSON.RN;PARELHAS;
833;MERC. URUACU;2;11;CHATEAU.RN;Sao Goncalo do Amarante;
834;MERC. DO ROBERTO;2;36;KELVIN.RN;Natal;
835;CASA SANTO ANTONIO;2;64;CLAUDIO.RN;LAGOA SALGADA;
838;NAYANE VARIEDADES;2;64;CLAUDIO.RN;RUY BARBOSA;
842;MERC. SANTA CLARA;2;64;CLAUDIO.RN;Santa Cruz;
843;ARMAZEM BERNARDO II;1;11;CHATEAU.RN;Natal;
851;ATACADAO DAS CARNES SANTA BARBARA;1;15;FERNANDO.PB;Cajazeiras;
852;MERC. E PANIF. POTENGI;2;64;CLAUDIO.RN;S?o Tom?;
855;QUALY EXPRESS - BERG;1;1;DIRETO.FABRICA;Campina Grande;
859;C A M SERVICOS - CHATEAUBRIAND VENDEDOR;1;1;DIRETO.FABRICA;Natal;
860;MERC. SAO FRANCISCO;2;18;ANDRE.RN;Sao Goncalo do Amarante;
861;MERC. SAO BENTO;1;64;CLAUDIO.RN;Tangar?;
863;SUP. SERIDOZAO;1;14;GILSON.RN;Currais Novos;
865;SUP. BEIRA MAR;2;36;KELVIN.RN;Parnamirim;
866;COMERCIAL MIXX;1;36;KELVIN.RN;Natal;
870;MERCEARIA PIRES;2;14;GILSON.RN;ACARI;
871;MERC. SAO JOAO BATISTA;2;36;KELVIN.RN;Natal;
873;CANTINA VITORIA;2;36;KELVIN.RN;Natal;
874;MERC. SALINAS;2;11;CHATEAU.RN;Macau;
876;PANIFICADORA FELIX;2;36;KELVIN.RN;Natal;
878;MORIAH DISTRIBUIDORA;44;4;CLAUDIO.MA;Paco do Lumiar;
879;SUP. LIGZARB PONTA NEGRA;1;36;KELVIN.RN;Natal;LIGZARB
880;COMERCIAL ELOI CHAVES NOVO;1;18;ANDRE.RN;Natal;
882;MERC. DA VOVO;1;21;EDIVALDO.RN;Natal;
883;SUP. ESPERANCA;2;11;CHATEAU.RN;RIO DO FOGO;
884;FRINORTH;2;18;ANDRE.RN;Natal;
885;J L DISTRIBUIDORA;1;14;GILSON.RN;PARELHAS;
886;ATUAL SUPERMERCADOS;2;11;CHATEAU.RN;TAIPU;
888;DISTRIBUIDORA C J;1;36;KELVIN.RN;Natal;
889;MERC. SAO MIGUEL;2;64;CLAUDIO.RN;BARCELONA;
896;ARMAZEM CARVALHO PI;44;34;CLEIRTON.PI;Teresina;
897;COMERCIAL GENTIL;1;15;FERNANDO.PB;Campina Grande;
898;MERC. SANTOS;1;11;CHATEAU.RN;GUAMARE;
899;BOM SABOR ALIMENTOS;8;59;JUVENCINA.AM;Manaus;
902;MERC. RODRIGUES;2;36;KELVIN.RN;Macaiba;
903;VIP DISTRIBUIDORA;1;64;CLAUDIO.RN;LAGOA SALGADA;
904;ATACADO CONFIANCA;1;64;CLAUDIO.RN;Nova Cruz;
905;CASA DOS FRIOS;8;59;JUVENCINA.AM;Manaus;
906;SUPERBOX POPULAR;2;11;CHATEAU.RN;Joao Camara;
907;RENDE BEM SUPERMERCADO;1;14;GILSON.RN;ALEXANDRIA;
909;DUDAMIX;8;59;JUVENCINA.AM;Manaus;
910;SACOLAO DA ECONOMIA;2;14;GILSON.RN;CRUZETA;
911;FRANCISCO DO VINAGRE 5 LTS;1;1;DIRETO.FABRICA;Parnamirim;
913;RAPA-TACHO RESTAURANTE, BAR E LANCHONETE - 'LOJA 13';2;36;KELVIN.RN;Natal;
914;MERC. NASCIMENTO;2;14;GILSON.RN;JARDIM DO SERIDO;
915;SUP. CURIMATAU;1;64;CLAUDIO.RN;Nova Cruz;
916;COMERCIAL MAR AZUL;1;11;CHATEAU.RN;Natal;
917;MERC. BOM PRECO;2;14;GILSON.RN;CERRO CORA;
918;DISTRIBUIDORA MACHADO-CE;7;1;DIRETO.FABRICA;Limoeiro do Norte;
919;SABOR DA PIMENTA;1;1;DIRETO.FABRICA;Natal;
920;ATIVA DISTRIBUIDORA AM;8;59;JUVENCINA.AM;Manaus;
923;UP DISTRIBUIDORA AL;4;26;CLAUDIO.AL;RIO LARGO;
924;SUP. SANTO ANTONIO;1;64;CLAUDIO.RN;Santo Ant?nio;
926;MERC. UNISUPER;2;36;KELVIN.RN;Natal;
927;TROPICAL MOLHOS - PETROLINA;2;1;DIRETO.FABRICA;PETROLINA;
928;FRIGORIFICO DUBAIAO;2;12;JOCINILDO.PB;SALGUEIRO;
930;LIGZARB AUTOSSERVICO CAICO;1;14;GILSON.RN;Caico;LIGZARB
931;COM POLPAS E FRIOS-MA;44;4;CLAUDIO.MA;Sao Luis;
932;ATACAREJO TIO HEITOR-COMPRECLUBE;1;14;GILSON.RN;Caico;COMPRECLUBE
933;SUP. UNIAO - REDE LAJEDO;43;14;GILSON.RN;MARTINS;REDE LAJEDO
934;V G ATACADISTA;1;14;GILSON.RN;Caico;
935;SUP. ECONOMICO TOUROS MATRIZ-COMPRECLUBE;1;11;CHATEAU.RN;TOUROS;COMPRECLUBE
939;RABFRIOS;1;36;KELVIN.RN;Natal;
940;MAXIMUS ATACADISTA;1;36;KELVIN.RN;Natal;
941;MERCADINHO FARIAS;2;36;KELVIN.RN;Natal;
943;FORNO NOBRE;1;15;FERNANDO.PB;Campina Grande;
944;SUP. DANTAS - REDE SUPER LEGAL;2;15;FERNANDO.PB;PICUI;SUPER LEGAL
945;RMC CD- GRUPO CARVALHO;44;34;CLEIRTON.PI;Teresina;
946;EMANUEL DE JANILSON;1;1;DIRETO.FABRICA;Macaiba;
947;DOCES DANTAS ATACADO;1;36;KELVIN.RN;Natal;
948;SUP. SERRA BELA;1;15;FERNANDO.PB;SERRA TALHADA;
951;MERC. RIO DA PONTE - REDE RN;2;64;CLAUDIO.RN;Goianinha;REDE RN
952;A. W. CARVALHO;44;28;GEOVAM.PI;Teresina;
953;RICOTA NATURAL PIONEIRA;2;15;FERNANDO.PB;Cajazeiras;
955;ANDERSON WITOR - FUNCIONARIO MANUTENCAO;1;1;DIRETO.FABRICA;Macaiba;
957;SUP. CARDOSO;44;28;GEOVAM.PI;ALTOS;
958;ME ATACADISTA;1;14;GILSON.RN;PATU;
959;NARCIZO DISTRIBUIDORA;1;15;FERNANDO.PB;LAGOA GRANDE;
960;LEO FILHO DE NEGUINHO;1;1;DIRETO.FABRICA;Macaiba;
961;PONTO CERTO;26;42;SANDRO.BA/SE;PETROLINA;
962;AVISTAO AUTO SERVICO;1;15;FERNANDO.PB;CARNAIBA;
963;COMERCIAL ALVES CE;7;35;VENDMIX.CE;MARCO;
964;MERC. DA FEIRA-ROCAS;1;21;EDIVALDO.RN;Natal;
966;SUPERMERCADOS SAO LUIS;44;4;CLAUDIO.MA;Sao Luis;
967;SUP. QUEIROZ S. JOSE DO EGITO PE;1;15;FERNANDO.PB;S?o Jos? do Egito;
968;JOSEANE MAGNA - FUNCIONARIA;1;1;DIRETO.FABRICA;Macaiba;
969;MERCADINHO DO IVO;1;36;KELVIN.RN;Natal;
970;SUP. CERROCORAENSE;2;14;GILSON.RN;CERRO CORA;
971;VAREJAO DA ECONOMIA;1;21;EDIVALDO.RN;Natal;
972;ATACADO DO ZE NECO;1;64;CLAUDIO.RN;Brejinho;
973;MERC. AMARELINHO-ROCAS;1;21;EDIVALDO.RN;Natal;
974;RAINHA DO PASTEL;1;21;EDIVALDO.RN;Parnamirim;
976;MATERIAL DE CONSTRUCAO SANTA MARIA;2;11;CHATEAU.RN;Natal;
977;SUP. SAO MARCOS;2;11;CHATEAU.RN;SAO MIGUEL GOSTOSO;
980;MINI-BOX TABATINGA;2;36;KELVIN.RN;Nisia Floresta;
983;GALETERIA E DISTRIB. DE OVOS POTIGUAR;2;36;KELVIN.RN;Natal;
985;GRAO PAUFERRENSE - PAUL HARRIS;1;14;GILSON.RN;Pau dos Ferros;
986;COMERCIAL STOCK MAIS;2;11;CHATEAU.RN;Poço Branco;
987;MERC. DO EDSON;1;21;EDIVALDO.RN;Natal;
989;EDUBOMBONS;1;14;GILSON.RN;Currais Novos;
990;MERC. SKINAO DAS MALVINAS;1;14;GILSON.RN;FELIPE GUERRA;
992;SUPERBOX MARIA DAS GRACAS;1;14;GILSON.RN;JARDIM DO SERIDO;
993;TAVARES SUPERMERCADOS;2;36;KELVIN.RN;Natal;
994;CASA DA CARNE OTAVIO AM;9;59;JUVENCINA.AM;Manaus;
995;BOLINHA CANAL BIG;2;14;GILSON.RN;JARDIM DO SERIDO;
997;OESTE FRIOS ATACADISTA;1;14;GILSON.RN;Pau dos Ferros;
1001;SUP. RODRIGUES AM;9;59;JUVENCINA.AM;Manaus;
1002;SUP. GOIANA RR;10;61;KENNEDY.RR;BOA VISTA;
1003;SUP. MELHOR PRECO-PB;1;12;JOCINILDO.PB;SOUSA;
1004;MACHADO ARMARINHOS AL;4;26;CLAUDIO.AL;PALMEIRA DOS INDIOS;
1008;DISTRIBUIDORA J. OLIVEIRA;44;34;CLEIRTON.PI;ITAUEIRA;
1009;QUERIAUMRESTAURANTE PIMENTARIA ARTESANAL;1;2;MIGUEL.PB;Joao Pessoa;
1010;MERC. CAICO;2;36;KELVIN.RN;Natal;
1012;QUITANDA DA FAMILIA FIL 287-PE;2;56;SEVERIANO.PB;JABOATAO GUARARAPES;
1020;PASSOS COMERCIAL DE ALIMENTOS;26;42;SANDRO.BA/SE;JUAZEIRO;
1021;COMERCIAL SAO GABRIEL;26;42;SANDRO.BA/SE;Sobradinho;
1024;SUP. SOUTO;2;14;GILSON.RN;Caico;
1025;VTA MACHADO AL;4;26;CLAUDIO.AL;PALMEIRA DOS INDIOS;
1027;GELA CAMPESTRE;1;64;CLAUDIO.RN;SAO JOSE CAMPESTRE;
1028;SUP. SHOW DE PRECOS;2;64;CLAUDIO.RN;SAO JOSE CAMPESTRE;
1029;CESTAS BASICAS;1;64;CLAUDIO.RN;PASSA E FICA;
1030;SUPER BOX DA ECONOMIA;1;64;CLAUDIO.RN;Vera Cruz;
1031;COMERCIAL CENTRAL;2;64;CLAUDIO.RN;Vera Cruz;
1032;FELIPE FELIX DE OLIVEIRA SOUSA 13233499442;1;64;CLAUDIO.RN;Nova Cruz;
1033;MERCADINHO FAMILIAR;1;64;CLAUDIO.RN;ARES;
1037;TOINHO;1;21;EDIVALDO.RN;Natal;
1038;CASA DO FRANGO;1;11;CHATEAU.RN;Joao Camara;
1040;MERC. ESPERANCA;2;64;CLAUDIO.RN;Monte Alegre;
1041;PONTO DO MORANGO;2;36;KELVIN.RN;Natal;
1042;COMERCIAL COSTA;2;14;GILSON.RN;CARAUBAS;
1043;JUNIOR ZETTA COMPRA VINAGRE;1;1;DIRETO.FABRICA;Natal;
1044;JETT NATUS;1;64;CLAUDIO.RN;Tangar?;
1045;P&L ARMAZEM ORIENTAL PB;1;2;MIGUEL.PB;Bayeux;
1046;COMERCIAL SANTA MARIA;1;64;CLAUDIO.RN;SANTA MARIA;
1047;MINIMERCADO AVISTAO;2;64;CLAUDIO.RN;S?o Tom?;
1049;DISTRIBUIDORA CARVALHO FERNANDES;2;14;GILSON.RN;CARAUBAS;
1050;BAR DULENINHO;2;14;GILSON.RN;Caico;
1053;SUP. PROGRESSO BA;26;42;SANDRO.BA/SE;CASA NOVA;
1054;SUP. BCP;2;64;CLAUDIO.RN;PEDRO VELHO;
1055;BOM PRECO ATACAREJO;1;64;CLAUDIO.RN;Brejinho;
1058;FRIGOVALE;1;11;CHATEAU.RN;Ceara-Mirim;
1059;VERD FRUT PETROPOLIS;2;36;KELVIN.RN;Natal;
1060;SUP. MAIS RODRIGUES PB;1;15;FERNANDO.PB;SOUSA;
1062;SUP. CAMPEAO;2;36;KELVIN.RN;TIBAU DO SUL;
1063;PASTEIS & MASSAS;2;64;CLAUDIO.RN;Canguaretama;
1064;PANIF. E CONV. LITORANEA;2;36;KELVIN.RN;TIBAU DO SUL;
1065;MERC. OPCAO;1;64;CLAUDIO.RN;Santa Cruz;
1071;MA DISTRIBUIDORA;1;1;DIRETO.FABRICA;Natal;
1074;MERC. POPULAR;1;64;CLAUDIO.RN;Santo Ant?nio;
1078;MANATOS CONVENIENCIA;1;21;EDIVALDO.RN;Sao Goncalo do Amarante;
1082;TRANSROCA PE;1;56;SEVERIANO.PB;Recife;
1083;SUP. E CONVENIENCIA 24 HS VEM QUE TEM!;1;21;EDIVALDO.RN;Natal;
1084;ATACADO E DISTRIBUIDORA RODRIGUES;26;42;SANDRO.BA/SE;REMANSO;
1085;SUPER MAX - BA;26;42;SANDRO.BA/SE;JUAZEIRO;
1086;COMERCIAL LOPES;1;14;GILSON.RN;Jucurutu;
1087;O AVISTAO;1;14;GILSON.RN;Jucurutu;
1088;ACM DISTRIBUIDORA;1;64;CLAUDIO.RN;PASSA E FICA;
1089;SOS DISTRIBUIDORA;1;64;CLAUDIO.RN;PASSA E FICA;
1091;ATACAREJO BAU;1;64;CLAUDIO.RN;Canguaretama;
1093;COMERCIAL MEIRELES;1;64;CLAUDIO.RN;PASSAGEM;
1094;PLAZZA COMERCIO DE EMBALAGENS;2;14;GILSON.RN;Pau dos Ferros;
1096;DISTRIBUIDORA POTIGUAR;1;36;KELVIN.RN;Natal;
1102;ECONOMIA VAREJAO;1;64;CLAUDIO.RN;Vera Cruz;
1103;DISTRIBUIDORA SANTANENSE;1;14;GILSON.RN;Pau dos Ferros;
1107;COMERCIAL LEAO MA;44;4;CLAUDIO.MA;Sao Luis;
1108;SUP. MEDEIROS;2;36;KELVIN.RN;Natal;
1111;SUP. BARATAO;2;14;GILSON.RN;Currais Novos;
1116;PADARIA BOM JESUS-ROCAS;1;21;EDIVALDO.RN;Natal;
1117;GOURMETUM;1;36;KELVIN.RN;Natal;
1119;MERCADAO CENTRAL;1;15;FERNANDO.PB;Campina Grande;
1121;MERC. MUNDIAL;2;36;KELVIN.RN;Macaiba;
1123;MERC. NOSSA SENHORA DA CONCEICAO;2;64;CLAUDIO.RN;Serra Caiada;
1124;MERC. BOM PRECO;2;14;GILSON.RN;LAGOA NOVA;
1126;PAN MIL;26;42;SANDRO.BA/SE;SENTO SE;
